control_id,matched_interval_id,gate,instrument,start_time,end_time,parent_direction,control_reassertion_atr,counter_duration_mismatch_bars,balance_duration_mismatch_bars,parent_age_mismatch_bars,atr_mismatch,realized_range_mismatch,time_location_mismatch,match_exact,mismatch_disclosure
LOW_DRIFT_025_0132,ADA_3048,LOW_DRIFT_025,ADAUSDT,2024-12-24 16:00:00,2024-12-25 08:00:00,UP,-0.15083553,0,0,0,0.00216429,0.0238,0.06424242,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0133,ADA_3081,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.05892857,0.0294,0.0830303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0134,ADA_3083,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.05997143,0.0341,0.08363636,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0135,ADA_3109,LOW_DRIFT_025,ADAUSDT,2024-12-24 16:00:00,2024-12-25 08:00:00,UP,-0.15083553,0,0,0,0.00565714,0.0211,0.04575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0136,ADA_3122,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.03847857,0.0451,0.09545455,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0137,ADA_3146,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.04265,0.0091,0.10272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0138,ADA_3164,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.02464286,0.0323,0.10818182,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0139,ADA_3167,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.02882857,0.0204,0.10909091,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0140,ADA_3171,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.04975,0.0326,0.11030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0141,ADA_3180,LOW_DRIFT_025,ADAUSDT,2024-12-24 16:00:00,2024-12-25 08:00:00,UP,-0.15083553,0,0,0,0.0295,0.0038,0.02424242,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0142,ADA_3194,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.03274286,0.0209,0.11727273,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0143,ADA_3215,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.03093571,0.028,0.12363636,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0144,ADA_3225,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.03255,0.0181,0.12666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0145,ADA_3249,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.03394286,0.0224,0.13393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0146,ADA_3255,LOW_DRIFT_025,ADAUSDT,2024-12-24 16:00:00,2024-12-25 08:00:00,UP,-0.15083553,0,0,0,0.00277857,0.0003,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_0147,ADA_3291,LOW_DRIFT_025,ADAUSDT,2024-10-10 04:00:00,2024-10-10 20:00:00,DOWN,-0.56584094,0,0,0,0.01382857,0.0065,0.14666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0001,ADA_0012,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 08:00:00,2023-07-21 00:00:00,UP,0.0941968,0,0,0,0.00394524,0.0002,0.03272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0002,ADA_0018,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 08:00:00,2023-07-21 00:00:00,UP,0.0941968,0,0,0,0.00377143,0.0007,0.03090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0003,ADA_0027,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-21 04:00:00,2023-07-21 20:00:00,DOWN,0.20895522,0,0,0,0.00135714,0.007,0.02969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0004,ADA_0035,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-21 04:00:00,2023-07-21 20:00:00,DOWN,0.20895522,0,0,0,0.00041429,0.002,0.02727273,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0005,ADA_0059,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-21 04:00:00,2023-07-21 20:00:00,DOWN,0.20895522,0,0,0,0.00260714,0.0003,0.02,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0006,ADA_0085,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 08:00:00,2023-07-21 00:00:00,UP,0.0941968,0,0,0,0.00765714,0.001,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0007,ADA_0114,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 04:00:00,2023-07-20 20:00:00,UP,-0.0691358,0,0,0,0.00045714,0.0002,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0008,ADA_0153,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 20:00:00,2023-07-21 12:00:00,UP,0.11256281,0,0,0,0.00242857,0.0003,0.00909091,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0009,ADA_0171,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 20:00:00,2023-07-21 12:00:00,UP,0.11256281,0,0,0,0.00407143,0.0006,0.01454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0010,ADA_0179,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-20 16:00:00,2023-07-21 08:00:00,UP,0.13618677,0,0,0,0.0052,0.0017,0.01727273,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0011,ADA_0195,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-21 08:00:00,2023-07-22 00:00:00,DOWN,-0.1039604,0,0,0,0.0019,0.001,0.02090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0012,ADA_0208,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-07-21 08:00:00,2023-07-22 00:00:00,DOWN,-0.1039604,0,0,0,0.00235714,0.0017,0.02484848,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0013,ADA_0222,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-23 20:00:00,2023-08-24 12:00:00,UP,-1.0,0,0,0,0.00125,0.0001,0.03181818,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0014,ADA_0249,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-22 12:00:00,2023-08-23 04:00:00,DOWN,-0.37837838,0,0,0,0.00172143,0.0007,0.02121212,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0015,ADA_0263,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77642981,0,0,0,0.00204286,0.0011,0.01575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0016,ADA_0274,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-22 12:00:00,2023-08-23 04:00:00,DOWN,-0.37837838,0,0,0,0.00182857,0.0004,0.01363636,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0017,ADA_0287,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-23 04:00:00,2023-08-23 20:00:00,DOWN,0.06818182,0,0,0,0.00122143,0.0,0.01090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0018,ADA_0304,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-23 16:00:00,2023-08-24 08:00:00,UP,-0.42,0,0,0,0.00026429,0.0002,0.00666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0019,ADA_0369,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-25 04:00:00,2023-08-25 20:00:00,DOWN,-0.29690049,0,0,0,0.0002,0.0003,0.01030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0020,ADA_0375,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-25 12:00:00,2023-08-26 04:00:00,DOWN,-0.0268714,0,0,0,0.00015,0.0008,0.01151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0021,ADA_0410,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-25 16:00:00,2023-08-26 08:00:00,DOWN,0.34404537,0,0,0,0.00086429,0.0001,0.02181818,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0022,ADA_0429,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-25 12:00:00,2023-08-26 04:00:00,DOWN,-0.0268714,0,0,0,0.00147143,0.0002,0.02787879,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0023,ADA_0446,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 04:00:00,2023-08-24 20:00:00,UP,0.27272727,0,0,0,0.00052143,0.0012,0.03545455,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0024,ADA_0461,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 20:00:00,2023-08-25 12:00:00,UP,-0.53248811,0,0,0,0.00102857,0.001,0.03878788,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0025,ADA_0482,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 16:00:00,2023-08-25 08:00:00,UP,0.28,0,0,0,0.00086429,0.0005,0.04545455,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0026,ADA_0497,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 16:00:00,2023-10-05 08:00:00,DOWN,-0.81625442,0,0,0,0.00078571,0.0001,0.02454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0027,ADA_0518,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 16:00:00,2023-10-05 08:00:00,DOWN,-0.81625442,0,0,0,0.00177143,0.0003,0.01818182,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0028,ADA_0531,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 08:00:00,2023-10-05 00:00:00,DOWN,0.23809524,0,0,0,0.00226429,0.0001,0.01363636,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0029,ADA_0541,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 20:00:00,2023-08-25 12:00:00,UP,-0.53248811,0,0,0,0.00142143,0.0008,0.0630303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0030,ADA_0557,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 20:00:00,2023-08-25 12:00:00,UP,-0.53248811,0,0,0,0.00098571,0.0004,0.06787879,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0031,ADA_0564,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 16:00:00,2023-08-25 08:00:00,UP,0.28,0,0,0,7.857e-05,0.0004,0.07030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0032,ADA_0595,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 16:00:00,2023-10-05 08:00:00,DOWN,-0.81625442,0,0,0,0.00095714,0.0005,0.00515152,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0033,ADA_0608,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 16:00:00,2023-10-05 08:00:00,DOWN,-0.81625442,0,0,0,0.00129286,0.0002,0.00909091,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0034,ADA_0612,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-10-04 12:00:00,2023-10-05 04:00:00,DOWN,-0.0,0,0,0,0.00120714,0.0004,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0035,ADA_0632,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 20:00:00,2023-08-25 12:00:00,UP,-0.53248811,0,0,0,0.00192143,0.0003,0.09060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0036,ADA_0642,LOW_DRIFT_025_SUPPORT,ADAUSDT,2023-08-24 20:00:00,2023-08-25 12:00:00,UP,-0.53248811,0,0,0,0.00255,0.0002,0.09363636,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0037,ADA_1128,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-10 12:00:00,2024-01-11 04:00:00,DOWN,0.22655079,0,0,0,0.00207857,0.0105,0.01121212,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0038,ADA_1145,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-09 20:00:00,2024-01-10 12:00:00,DOWN,0.43150685,0,0,0,0.00457143,0.0118,0.00484848,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0039,ADA_1186,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 12:00:00,2024-01-25 04:00:00,DOWN,-0.24492099,0,0,0,0.0014,0.0018,0.01909091,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0040,ADA_1191,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 12:00:00,2024-01-25 04:00:00,DOWN,-0.24492099,0,0,0,0.00351429,0.0033,0.01757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0041,ADA_1206,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 12:00:00,2024-01-25 04:00:00,DOWN,-0.24492099,0,0,0,0.00266429,0.0001,0.0130303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0042,ADA_1210,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-25 04:00:00,2024-01-25 20:00:00,DOWN,0.20641026,0,0,0,0.00238571,0.0007,0.0130303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0043,ADA_1215,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 12:00:00,2024-01-25 04:00:00,DOWN,-0.24492099,0,0,0,0.00207857,0.0034,0.01030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0044,ADA_1234,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-25 04:00:00,2024-01-25 20:00:00,DOWN,0.20641026,0,0,0,0.00357857,0.0012,0.00575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0045,ADA_1238,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-25 04:00:00,2024-01-25 20:00:00,DOWN,0.20641026,0,0,0,0.00172143,0.0021,0.00454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0046,ADA_1266,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 16:00:00,2024-01-25 08:00:00,UP,0.35819271,0,0,0,0.00493571,0.0037,0.00484848,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0047,ADA_1275,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 16:00:00,2024-01-25 08:00:00,UP,0.35819271,0,0,0,0.00464286,0.0041,0.00757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0048,ADA_1287,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-01-24 20:00:00,2024-01-25 12:00:00,UP,-0.94483128,0,0,0,0.00171429,0.0006,0.01090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0049,ADA_1300,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-07 20:00:00,2024-02-08 12:00:00,DOWN,-0.03594352,0,0,0,0.00189286,0.0001,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0050,ADA_1317,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00374286,0.0081,0.00575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0051,ADA_1327,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00317857,0.0006,0.00272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0052,ADA_1359,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00243571,0.0014,0.0230303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0053,ADA_1369,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 20:00:00,2024-02-25 12:00:00,UP,-0.44210526,0,0,0,0.00063571,0.0007,0.02060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0054,ADA_1377,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00015714,0.0095,0.01757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0055,ADA_1399,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 20:00:00,2024-02-25 12:00:00,UP,-0.44210526,0,0,0,0.00182143,0.0005,0.01151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0056,ADA_1416,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 04:00:00,2024-02-24 20:00:00,DOWN,-0.24601867,0,0,0,0.00635,0.0074,0.00515152,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0057,ADA_1427,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 04:00:00,2024-02-24 20:00:00,DOWN,-0.24601867,0,0,0,0.00193571,0.0135,0.00181818,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0058,ADA_1453,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00122857,0.003,0.00545455,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0059,ADA_1458,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-08 04:00:00,2024-03-08 20:00:00,UP,0.0097493,0,0,0,0.00245,0.0079,0.01606061,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0060,ADA_1464,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-08 00:00:00,2024-03-08 16:00:00,UP,0.20166453,0,0,0,0.00654286,0.0048,0.01393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0061,ADA_1469,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-07 12:00:00,2024-03-08 04:00:00,UP,-0.32170213,0,0,0,0.00148571,0.0002,0.01151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0062,ADA_1478,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-08 00:00:00,2024-03-08 16:00:00,UP,0.20166453,0,0,0,0.00492143,0.013,0.00969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0063,ADA_1543,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-07 16:00:00,2024-03-08 08:00:00,UP,0.21122511,0,0,0,0.00450714,0.0004,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0064,ADA_1561,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00423571,0.0035,0.00636364,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0065,ADA_1577,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00188571,0.0009,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0066,ADA_1611,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00988571,0.0004,0.00575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0067,ADA_1619,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00655,0.0029,0.00818182,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0068,ADA_1623,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-03-27 16:00:00,2024-03-28 08:00:00,DOWN,-0.03082343,0,0,0,0.00152857,0.0036,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
LOW_DRIFT_025_SUPPORT_0069,ADA_1650,LOW_DRIFT_025_SUPPORT,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00782857,0.0001,0.00424242,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
